,0,1,2,3,4,5
126,0.0,0.0,0.9919993575601622,0.1262429190102376,0.0,0.0
127,0.0,0.0,1.0,0.0,0.0,0.0
128,0.25819658560650166,0.0,0.0,0.9660923988838461,0.0,0.0
129,0.0,0.0,0.8883931228075292,0.45908349932042436,0.0,0.0
130,0.0,0.02723099012391418,0.9668082826459483,0.06784760534883191,0.0,0.24482017938170997
131,0.0,0.0,0.0,1.0,0.0,0.0
132,0.0,0.014222516203203776,0.978741493338312,0.1830871954035326,0.0,0.09133393744939203
133,0.0,0.0,1.0,0.0,0.0,0.0
134,0.0,0.0,1.0,0.0,0.0,0.0
135,0.05699376209264155,0.0,0.8441095874312563,0.5331329247843933,0.0,0.0
136,0.07646132287655406,0.0,0.943695902527976,0.3218566601079992,0.0,0.0
137,0.0,0.0,0.9841051805698657,0.17758658050526235,0.0,0.0
138,0.289125071608497,0.0,0.1427368165395481,0.9465901405421128,0.0,0.0
139,0.0,0.0,1.0,0.0,0.0,0.0
140,0.0,0.0,0.9854867372205723,0.16975243963593242,0.0,0.0
141,0.0,0.0,0.0,1.0,0.0,0.0
142,0.0,0.0,0.9037343967886864,0.42809361132933177,0.0,0.0
143,0.0,0.0,0.0,1.0,0.0,0.0
144,0.0,0.0,0.725945547530042,0.6877521806736111,0.0,0.0
145,0.0,0.0,0.0,1.0,0.0,0.0
146,0.2561242090409458,0.0,0.12644477365393567,0.958338201658869,0.0,0.0
147,0.35397051664521567,0.3986809018761324,0.17475006374823274,0.8277806636091117,0.0,0.0
148,0.07566628759420271,0.0,0.8965281316194225,0.4364767143121143,0.0,0.0
149,0.0,0.0,0.9491797294665489,0.3147345566819904,0.0,0.0
150,0.0,0.0,0.6604634165037319,0.7508582259389706,0.0,0.0
151,0.0,0.07771021850096894,0.9537357722549565,0.2904293350572103,0.0,0.0
152,0.0,0.0,0.8454838923526088,0.5340009248796131,0.0,0.0
153,0.0,0.0,1.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.11671751933693501,0.0,0.9795694295263594,0.16377042900729952,0.0,0.0
156,0.0,0.0,0.0,1.0,0.0,0.0
157,0.0,0.0,0.4325757203526768,0.9015976076728258,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,1.0,0.0,0.0
160,0.03874784890909664,0.0,0.8608160671164677,0.5074389646046651,0.0,0.0
161,0.0,0.0,0.0,1.0,0.0,0.0
162,0.0,0.0,0.0,1.0,0.0,0.0
163,0.044004681474330634,0.0,0.9776010258095463,0.20581501972515392,0.0,0.0
164,0.0,0.0,0.0,1.0,0.0,0.0
165,0.0,0.0,0.4667510322868612,0.8843887571985237,0.0,0.0
166,0.0,0.0,0.9877624659681439,0.15596573605933842,0.0,0.0
167,0.0,0.0,1.0,0.0,0.0,0.0
168,0.0,0.0,0.6345280406077968,0.7728998419474739,0.0,0.0
169,0.0,0.0,0.7718217745019904,0.635838932753098,0.0,0.0
170,0.0,0.0,0.0,1.0,0.0,0.0
171,0.0,0.0,0.9535808679587026,0.30113705893351556,0.0,0.0
172,0.0,0.0,0.0,1.0,0.0,0.0
173,0.0,0.0,0.49412930426590396,0.869388423356151,0.0,0.0
174,0.0,0.0,0.6842329900244989,0.7292634745838668,0.0,0.0
175,0.0,0.0,0.0,1.0,0.0,0.0
176,0.0,0.0,1.0,0.0,0.0,0.0
177,0.0,0.0,1.0,0.0,0.0,0.0
178,0.0,0.0,0.9863107125664875,0.16489747807831354,0.0,0.0
179,0.0,0.0,1.0,0.0,0.0,0.0
180,0.0,0.0,0.7259455475300421,0.6877521806736111,0.0,0.0
181,0.0,0.0,0.9895444682000846,0.14422810216671308,0.0,0.0
182,0.0,0.0,1.0,0.0,0.0,0.0
183,0.28286232398867384,0.0,0.0,0.959160521324625,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,1.0,0.0,0.0
186,0.9880641393373871,0.0,0.0,0.15404303475155418,0.0,0.0
187,0.0,0.0,1.0,0.0,0.0,0.0
188,0.0,0.0,0.0,1.0,0.0,0.0
189,0.0,0.0,0.725945547530042,0.6877521806736111,0.0,0.0
190,0.0,0.0,0.8957664778145479,0.4445249343104605,0.0,0.0
191,0.06680959379502124,0.0,0.0,0.39059531293201394,0.0,0.918134946340943
192,0.0,0.0,0.41925088844346875,0.9078704161604574,0.0,0.0
193,0.0,0.0,0.0,1.0,0.0,0.0
194,0.0,0.0,0.0,1.0,0.0,0.0
195,0.04745911723407817,0.0,0.0,0.9988731812354169,0.0,0.0
196,0.0,0.0,0.6604634165037319,0.7508582259389706,0.0,0.0
197,0.0,0.0,0.0,1.0,0.0,0.0
198,0.07870570067404421,0.0,0.8936846091909173,0.44173887306494236,0.0,0.0
199,0.0,0.0,0.0,1.0,0.0,0.0
200,0.0,0.0,0.8883931228075292,0.45908349932042436,0.0,0.0
201,0.0,0.0,1.0,0.0,0.0,0.0
202,0.0,0.0,0.8379342685011161,0.545771162367067,0.0,0.0
203,0.0,0.0,0.14910488779508746,0.9888213855068135,0.0,0.0
204,0.0,0.0,0.0,1.0,0.0,0.0
205,0.0,0.0,0.866831405249921,0.4986013586748911,0.0,0.0
206,0.0,0.0,0.974835534257355,0.22292528153885366,0.0,0.0
207,0.0,0.0,0.5243094599571889,0.8515277976668765,0.0,0.0
208,0.0,0.0,0.9838054624622707,0.17923953813095386,0.0,0.0
209,0.0,0.0,0.0,1.0,0.0,0.0
210,0.0,0.0390523887581376,0.8901083157741323,0.4540727883522873,0.0,0.0
211,0.0,0.0,1.0,0.0,0.0,0.0
212,0.0,0.014814529848707125,0.987014134708746,0.15994882803730415,0.0,0.0
213,0.27167646613780844,0.0,0.1341226953770877,0.9529968522149782,0.0,0.0
214,0.0,0.0,1.0,0.0,0.0,0.0
215,0.0,0.0,1.0,0.0,0.0,0.0
216,0.0,0.0,1.0,0.0,0.0,0.0
217,0.0,0.0,0.9652631438469144,0.26127966459479945,0.0,0.0
218,0.0,0.0,1.0,0.0,0.0,0.0
219,0.0,0.6259830321695388,0.0,0.7798366774112577,0.0,0.0
220,0.0,0.0,0.9383407860781344,0.34571168505312155,0.0,0.0
221,0.0,0.9235375625308874,0.0,0.38350797983158996,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0
223,0.21790832144141853,0.1227162744258366,0.0,0.968223465651203,0.0,0.0
224,0.0,0.0,1.0,0.0,0.0,0.0
225,0.0,0.0,0.9769248866562973,0.21358315905422137,0.0,0.0
226,0.0,0.0,0.0,1.0,0.0,0.0
227,0.0,0.0,0.8883931228075292,0.45908349932042436,0.0,0.0
228,0.0,0.0,0.9825184458387636,0.18616525880674073,0.0,0.0
229,0.0,0.0,1.0,0.0,0.0,0.0
230,0.0,0.0,0.0,1.0,0.0,0.0
231,0.0,0.0,0.36804183798623163,0.9298092306982743,0.0,0.0
232,0.0,0.0,0.9945052264071669,0.10468693638095453,0.0,0.0
233,0.16096876200960974,0.0,0.39733961022024017,0.9034435742242685,0.0,0.0
234,0.0,0.0,0.8454838923526088,0.5340009248796131,0.0,0.0
235,0.0,0.0,0.7969637264456173,0.6040271672118028,0.0,0.0
236,0.0,0.0,1.0,0.0,0.0,0.0
237,0.0,0.0,0.9246314851231994,0.38086298943172076,0.0,0.0
238,0.0,0.0,0.983661501493689,0.18002791583302155,0.0,0.0
239,0.0,0.0,0.0,1.0,0.0,0.0
240,0.0,0.0,0.8050499496831496,0.5932070283763994,0.0,0.0
241,0.0,0.0,0.7517523186157743,0.659445563678919,0.0,0.0
242,0.0,0.0,0.981817174855798,0.1898289629065577,0.0,0.0
243,0.0,0.0,1.0,0.0,0.0,0.0
244,0.11032140273748117,0.0,0.16339218596976218,0.9803734909013285,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.04966119475994986,0.0,0.0,0.9987661216396031,0.0,0.0
247,0.0,0.0,1.0,0.0,0.0,0.0
248,0.0,0.0,0.0,1.0,0.0,0.0
249,0.0,0.0,0.0,1.0,0.0,0.0
250,0.0,0.0,0.7924240164913868,0.6099706370700629,0.0,0.0
251,0.0,0.0,0.14910488779508746,0.9888213855068135,0.0,0.0
252,0.0,0.20477473755874184,0.8078129262430076,0.5527255947144639,0.0,0.0
253,0.0,0.0,0.0,1.0,0.0,0.0
254,0.0,0.0,0.0,1.0,0.0,0.0
255,0.0,0.0,0.725945547530042,0.6877521806736111,0.0,0.0
256,0.0,0.0,1.0,0.0,0.0,0.0
257,0.0,0.0,1.0,0.0,0.0,0.0
258,0.03251040489917206,0.03661682805788943,0.9790445778641822,0.19767143453472535,0.0,0.0
259,0.0,0.0,0.0,1.0,0.0,0.0
260,0.0,0.0,0.9554457622881183,0.29516672462470506,0.0,0.0
261,0.0,0.0,0.0,1.0,0.0,0.0
262,0.0,0.0,0.5754854068432345,0.8178120484013898,0.0,0.0
263,0.0,0.0,1.0,0.0,0.0,0.0
264,0.10310516613947646,0.0,0.974400364728855,0.19978301712514324,0.0,0.0
265,0.03956288075699047,0.0,0.0,0.9992170827533967,0.0,0.0
266,0.0,0.0,0.0,1.0,0.0,0.0
267,0.0,0.0,0.0,1.0,0.0,0.0
268,0.0,0.0,0.9917580889856812,0.12812452119508477,0.0,0.0
269,0.03734121477344762,0.0,0.9954798074507076,0.08732460499278318,0.0,0.0
270,0.0,0.0,0.0,1.0,0.0,0.0
271,0.0,0.0,1.0,0.0,0.0,0.0
272,0.0,0.0,0.0,1.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.21956786039387502,0.0,0.0,0.975597229742918,0.0,0.0
275,0.0,0.0,0.9454670041093377,0.3257178904213178,0.0,0.0
276,0.0,0.0,0.9829123298014594,0.1840743108754373,0.0,0.0
277,0.0,0.0,0.0,1.0,0.0,0.0
278,0.0,0.0,0.9535808679587026,0.30113705893351556,0.0,0.0
279,0.04699059413149362,0.21170410039338383,0.951141313442581,0.21978048094068553,0.0,0.0
280,0.0,0.0,0.35834058614455233,0.9335909298625275,0.0,0.0
281,0.0,0.0,0.0,1.0,0.0,0.0
282,0.1411116860600375,0.0,0.0,0.9899936828370641,0.0,0.0
283,0.0,0.0,0.8333921723963322,0.5526820849172894,0.0,0.0
284,0.0,0.0,0.0,1.0,0.0,0.0
285,0.25819658560650166,0.0,0.0,0.9660923988838461,0.0,0.0
286,0.0,0.0,0.0,1.0,0.0,0.0
287,0.0,0.0,0.05678760154911383,0.0,0.0,0.9983862821124392
288,0.040430445151827005,0.0,0.9580761156646495,0.28364685032230214,0.0,0.0
289,0.0,0.0,0.0,1.0,0.0,0.0
290,0.0,0.03824281290608061,0.9889942150382073,0.14292630927156386,0.0,0.0
291,0.0,0.0,1.0,0.0,0.0,0.0
292,0.0,0.0,0.9535808679587026,0.30113705893351556,0.0,0.0
293,0.0,0.0,0.9582861338906123,0.2858105764190391,0.0,0.0
294,0.05641108383930707,0.0,0.9468771017299578,0.31660945001618335,0.0,0.0
295,0.0,0.0,0.8050499496831496,0.5932070283763994,0.0,0.0
296,0.0,0.0,0.0,1.0,0.0,0.0
297,0.0,0.0,1.0,0.0,0.0,0.0
298,0.03956288075699047,0.0,0.0,0.9992170827533967,0.0,0.0
299,0.0,0.0,1.0,0.0,0.0,0.0
300,0.05064289631508559,0.0,0.9500629567869028,0.30792154064655364,0.0,0.0
301,0.0,0.0,0.9905255446714192,0.1373286035514392,0.0,0.0
302,0.0,0.0,0.9760436873572462,0.2175746317245416,0.0,0.0
303,0.0,0.0,0.14910488779508746,0.9888213855068135,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,1.0,0.0,0.0,0.0
306,0.0,0.0,1.0,0.0,0.0,0.0
307,0.028795940952334457,0.0,0.9951294235921115,0.0942773784420278,0.0,0.0
308,0.10629779581878375,0.0,0.0,0.9943343394472848,0.0,0.0
309,0.07770094610366922,0.0,0.9589954986649111,0.27256228006647093,0.0,0.0
310,0.0,0.0,0.0,1.0,0.0,0.0
311,0.0,0.0,1.0,0.0,0.0,0.0
312,0.0,0.0,0.0,1.0,0.0,0.0
313,0.027656962818610357,0.0,0.9830763206599937,0.1810967701679385,0.0,0.0
314,0.0,0.0,0.0,1.0,0.0,0.0
315,0.0,0.0,1.0,0.0,0.0,0.0
316,0.0,0.0,1.0,0.0,0.0,0.0
317,0.0,0.0,1.0,0.0,0.0,0.0
318,0.0,0.0,1.0,0.0,0.0,0.0
319,0.0,0.0,0.9623230889580234,0.27190857371235666,0.0,0.0
320,0.0,0.0,0.0,1.0,0.0,0.0
321,0.0,0.0,0.9825184458387636,0.18616525880674073,0.0,0.0
322,0.0,0.0,0.9853130986323545,0.17075742345066022,0.0,0.0
323,0.0,0.0,1.0,0.0,0.0,0.0
324,0.0,0.0,0.0,1.0,0.0,0.0
325,0.0,0.0,0.7392555893178613,0.6734249577067231,0.0,0.0
326,0.0,0.0,0.0,1.0,0.0,0.0
327,0.042713262503408754,0.0,0.9067372415438214,0.4195272958983915,0.0,0.0
328,0.0,0.0,0.9869207190807977,0.16120637161427986,0.0,0.0
329,0.0,0.0,0.999407110020803,0.03443005140667996,0.0,0.0
330,0.0,0.0,0.0,1.0,0.0,0.0
331,0.0,0.0,0.0,1.0,0.0,0.0
332,0.12537515450956385,0.0,0.5570629103681946,0.8209518771059725,0.0,0.0
333,0.0,0.0,0.9695379854292605,0.24494100271243066,0.0,0.0
334,0.0,0.0,1.0,0.0,0.0,0.0
335,0.0,0.0,1.0,0.0,0.0,0.0
336,0.0,0.0,0.9998985349504932,0.014244992237884816,0.0,0.0
337,0.0,0.0,0.9446287488471219,0.32814101671616913,0.0,0.0
338,0.0,0.0,0.2065542391461911,0.9784351518065662,0.0,0.0
339,0.0,0.11937935951254375,0.052326435971396905,0.9914688661883974,0.0,0.0
340,0.0,0.0,0.0,1.0,0.0,0.0
341,0.0,0.0,0.9298768315825898,0.3678710074005883,0.0,0.0
342,0.0,0.0,0.0,1.0,0.0,0.0
343,0.0,0.0,1.0,0.0,0.0,0.0
344,0.0,0.0,0.921632490644982,0.38806385065801635,0.0,0.0
345,0.0,0.0,0.2065542391461911,0.9784351518065662,0.0,0.0
346,0.0,0.0,1.0,0.0,0.0,0.0
347,0.0216632219520893,0.0,0.9946178544158489,0.10132141181343406,0.0,0.0
348,0.0,0.0,0.9825184458387635,0.18616525880674073,0.0,0.0
349,0.0,0.0,0.0,1.0,0.0,0.0
350,0.03223636708373796,0.0,0.9946639158475625,0.09800260786344074,0.0,0.0
351,0.0,0.0,0.0,1.0,0.0,0.0
352,0.0,0.0,1.0,0.0,0.0,0.0
353,0.04797769742298076,0.0,0.9948072569152221,0.08975891119437723,0.0,0.0
354,0.0,0.0,1.0,0.0,0.0,0.0
355,0.12642468446804575,0.0,0.7489681981265593,0.6504332689463308,0.0,0.0
356,0.0,0.0,1.0,0.0,0.0,0.0
357,0.0,0.0,0.0,1.0,0.0,0.0
358,0.19828319019380378,0.11166427340130118,0.0,0.9737632497339008,0.0,0.0
359,0.0,0.0,0.9730792132916327,0.23047091933633876,0.0,0.0
360,0.0,0.0,0.0,1.0,0.0,0.0
361,0.17540997830093719,0.0,0.0,0.9844954746023289,0.0,0.0
362,0.0,0.28892238402726106,0.9498048086099805,0.11997783774248588,0.0,0.0
363,0.0,0.0,1.0,0.0,0.0,0.0
364,0.0,0.0,0.9638789998060471,0.2663405221382854,0.0,0.0
365,0.0,0.0,0.0,1.0,0.0,0.0
366,0.0,0.0,0.0,1.0,0.0,0.0
367,0.0,0.0,0.0,1.0,0.0,0.0
368,0.0,0.0,0.9288285052250193,0.3705099295315262,0.0,0.0
369,0.0,0.0,0.9934709737823949,0.11408516227739685,0.0,0.0
370,0.0,0.0,0.9957965452666778,0.09159279685078507,0.0,0.0
371,0.0,0.0,0.8907878403553571,0.4544194356264253,0.0,0.0
372,0.0,0.0,0.0,1.0,0.0,0.0
373,0.0,0.0,0.9774434807752979,0.21119716354598594,0.0,0.0
374,0.0,0.0,0.9588601225801663,0.28387896245679883,0.0,0.0
375,0.0,0.0,0.9829123298014594,0.1840743108754373,0.0,0.0
376,0.0,0.0,0.9172588056612626,0.3982917064625801,0.0,0.0
377,0.0,0.0,0.8050499496831496,0.5932070283763994,0.0,0.0
378,0.0,0.0,1.0,0.0,0.0,0.0
379,0.0,0.0,0.9575794976339188,0.28816923102783115,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,1.0,0.0,0.0
382,0.0,0.0,0.8094780856764592,0.58715009053016,0.0,0.0
383,0.0,0.0,0.9535808679587024,0.30113705893351556,0.0,0.0
384,0.010359567666545591,0.0,0.9973015544392266,0.07267935656611568,0.0,0.0
385,0.0,0.0,0.0,0.9457140497158613,0.0,0.3249999018000246
386,0.0,0.0,0.0,1.0,0.0,0.0
387,0.0,0.0,0.9765782660735676,0.21516247403472674,0.0,0.0
388,0.0,0.0,0.7550263719593315,0.6556944239856924,0.0,0.0
389,0.0,0.0,0.0,1.0,0.0,0.0
390,0.0,0.0,0.0,1.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0
392,0.31985512714567543,0.0,0.0,0.9474664625402969,0.0,0.0
393,0.1136701812230286,0.0,0.8978768787077013,0.42531893983555435,0.0,0.0
394,0.04615765082770418,0.0,0.9798563381646457,0.1942962372992313,0.0,0.0
395,0.0,0.0,0.8081639262447492,0.5889576116467734,0.0,0.0
396,0.0,0.0,0.6966610513927723,0.7174004317480698,0.0,0.0
397,0.023072329774807214,0.025986619818461686,0.9909710247471837,0.1294943678338561,0.0,0.0
398,0.0,0.0,1.0,0.0,0.0,0.0
399,0.0,0.0,0.9991527375142563,0.04115588800849273,0.0,0.0
400,0.0,0.01088971618937902,0.9880497610825499,0.15375006896268686,0.0,0.0
401,0.0,0.0,0.9895444682000846,0.14422810216671308,0.0,0.0
402,0.0,0.0,0.725945547530042,0.6877521806736111,0.0,0.0
403,0.0,0.0,1.0,0.0,0.0,0.0
404,0.0,0.0,0.0,1.0,0.0,0.0
405,0.0,0.0,0.20655423914619106,0.978435151806566,0.0,0.0
406,0.0,0.0,1.0,0.0,0.0,0.0
407,0.0,0.0,0.17326159311897588,0.9848758400681146,0.0,0.0
408,0.0,0.0,0.9535808679587024,0.30113705893351556,0.0,0.0
409,0.0,0.2882406704097067,0.0,0.9575579961139498,0.0,0.0
410,0.0,0.0,0.0,1.0,0.0,0.0
411,0.0,0.0,1.0,0.0,0.0,0.0
412,0.0,0.0,0.9619036109340813,0.2733888133629022,0.0,0.0
413,0.0,0.0,1.0,0.0,0.0,0.0
414,0.0,0.32530703917048287,0.0,0.9456084444769589,0.0,0.0
415,0.0,0.0,0.9133413752453864,0.4071947105069836,0.0,0.0
416,0.0,0.0,0.828192998888051,0.5604430003067365,0.0,0.0
417,0.0,0.0,1.0,0.0,0.0,0.0
418,0.0,0.0,0.9535808679587024,0.30113705893351556,0.0,0.0
419,0.0,0.08170784527450091,0.9848914390922212,0.1526849083028562,0.0,0.0
420,0.0,0.0,0.897051871743169,0.4419252644985089,0.0,0.0
421,0.0,0.0,0.9535808679587024,0.30113705893351556,0.0,0.0
422,0.0,0.0,0.0,1.0,0.0,0.0
423,0.0,0.0,1.0,0.0,0.0,0.0
424,0.0,0.0,1.0,0.0,0.0,0.0
425,0.0,0.0,0.725945547530042,0.6877521806736111,0.0,0.0
426,0.0,0.0,0.9950642403426835,0.09923284532471151,0.0,0.0
427,0.0,0.0,1.0,0.0,0.0,0.0
428,0.0,0.0,0.9986770977373052,0.051420370039441325,0.0,0.0
